Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.18669891,101.2767868,104.4607391,106.252533,106.8221207,105.284729,104.4019623,101.9570313,98.61737823,97.60983276,99.31391144,105.1671906,108.4514313,109.1643677,105.5387268,97.96672058,91.61334991,85.45088196,83.69602966,85.23271942,89.3507309,95.04543304,100.1254272,105.6100922,104.8472977,102.1063919,100.5636978,100.6371078,100.7395782,101.1105194,100.1929092,99.00161743,98.10498047,97.48522186,98.14943695,99.5683136,98.99529266,100.6335373,101.0700989,100.851593,100.0038681,99.68010712,99.95980835,101.8284073,102.3013,101.8709183,,
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.58113098,95.57843018,96.36805725,99.78082275,101.0676498,102.6604004,103.2156677,102.8305893,100.7131577,100.9934464,102.1217728,103.0678711,103.3752899,103.6342163,104.5936279,105.7516022,108.4553375,107.5204773,108.2477112,108.7356873,108.3734436,106.9537125,105.9343796,105.5791321,105.2984467,105.2940979,104.5459976,102.8588486,103.6549072,103.9166489,104.3098679,105.0800705,106.4598465,109.4890366,107.815033,106.41436,106.8616104,108.3986588,109.1505966,108.8147507,108.1312103,107.6697083,107.9587784,107.3956223,105.0848389,105.1679077,107.2829514,107.4502563,
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.75163269,86.80632019,87.91532135,91.16259003,92.51454163,94.18132782,94.95561981,95.12628174,93.82820129,94.63002777,95.89943695,97.09452057,97.61295319,97.85653687,98.33982849,98.72364807,100.2134705,99.06481934,99.60442352,99.67330933,99.16259003,98.40392303,97.68759918,97.58453369,97.51811981,97.68338013,96.91795349,96.40151978,97.21587372,97.45041656,98.26521301,99.07353973,100.7620163,103.5530319,103.1110764,102.6392593,103.2226105,104.457077,105.040657,105.0485992,104.7715378,104.6839218,105.1688232,104.6922531,103.1276169,102.7824326,104.3232269,104.376297,
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,53.5492897,53.61476135,55.94377899,58.47298813,60.03668976,61.8323288,63.44533157,65.70757294,67.68009949,70.76473999,72.87734985,75.41931915,77.07953644,77.77626038,77.21523285,75.68898773,74.01869965,73.07917786,73.7470932,73.12653351,72.65628815,74.01320648,74.42075348,75.23538208,75.8850708,76.53781128,75.81024933,78.58673096,79.75272369,80.3046875,82.66510773,84.19953156,87.20835876,89.89897919,92.19164276,94.14218903,95.27413177,96.08683014,96.56336975,97.47537231,98.14048767,98.89681244,99.84998322,99.5841217,99.50319672,98.43341827,99.01019287,98.92192078,
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,55.02159119,56.26140976,58.30302048,60.00003052,63.91402817,64.23435974,64.18908691,68.47154236,71.45639801,78.26885223,81.41992188,86.02400208,90.64704895,91.8167038,90.97490692,89.01148987,84.25626373,83.08242798,80.96219635,79.91271973,80.55747223,80.70214081,81.89539337,83.85968018,83.77259827,82.39234924,78.77387238,81.31387329,83.62389374,85.62354279,88.64797974,89.16953278,89.17011261,91.78192902,94.22180176,95.94590759,94.82360077,94.25502777,90.98738098,92.5900116,93.63983917,95.12062073,96.2067337,96.33112335,95.62258148,93.20661163,94.67935181,93.84120941,
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,83.70191956,84.86638641,85.84934998,86.1264267,85.03130341,87.13809204,89.80901337,92.31269073,100.4161835,,,109.9791336,114.5017319,116.7388535,119.6030502,121.1983719,119.6401825,118.1575928,117.2141876,116.3727036,114.3981018,112.6820602,110.9575729,110.3127136,111.0279694,110.5384827,110.0135803,109.9501572,110.7767334,111.3811493,108.7776794,109.7656097,109.8852081,109.4536209,108.8362579,107.8376923,106.1336136,109.24263,108.0828323,109.1880493,110.0459671,109.9962921,109.327713,106.1295013,104.7378922,104.1333389,103.45504,103.4524765,
IDA only,IDX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,52.93336868,52.5033989,54.94789886,57.82567978,58.3880806,60.80276871,63.12574005,64.50787354,66.02748108,67.44830322,69.05911255,70.6367569,70.87232971,71.29855347,70.82556152,69.46412659,69.20915985,68.35900879,70.32386017,69.89308167,68.8792572,70.81085968,70.83080292,71.08283997,72.07698059,73.70509338,74.36013031,77.25549316,77.87809753,77.74169922,79.80571747,81.84571838,86.28578949,89.0136795,91.24352264,93.30435181,95.48184967,96.92623138,99.10150909,99.68443298,100.1652908,100.5921021,101.4894028,101.056633,101.264473,100.8299179,101.0139236,101.2925415,
Isle of Man,IMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,78.92051697,79.63108063,82.71942139,82.07476044,82.90271759,82.71331787,85.29373169,81.47619629,81.2497406,82.62650299,84.21624756,84.88355255,86.82512665,88.43874359,88.27275085,90.44207001,88.2854538,89.60749817,92.58779144,91.89112854,91.59832764,91.88368988,93.57868195,94.69615173,94.40944672,94.2694397,93.89067078,92.25380707,92.92443085,94.6219101,94.44648743,95.05657196,102.9947433,,,,110.2372131,110.8797684,109.5907135,109.1993027,108.382637,109.7726974,110.5746536,107.8623581,108.4952316,114.5252838,,
Not classified,INX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,109.0075073,106.6386337,106.2620087,104.687027,105.6053238,107.1499786,107.9408875,107.7957077,106.3345718,103.7318878,100.4876099,97.81919861,96.12744141,94.98104095,94.98374939,95.47672272,96.70805359,97.85749817,98.82089996,99.44555664,99.09546661,98.54676056,99.00167847,99.08898163,99.56565094,99.80645752,78.81159973,101.6226883,102.6348572,102.28228,102.0224304,102.821228,102.7186279,102.9635468,103.0778503,102.9992371,103.3085327,102.4756012,102.7959671,103.2354889,103.3786774,102.1183395,101.9583435,101.5422363,101.184639,101.3414917,,
"Iran, Islamic Rep.",IRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,71.66030121,78.28967285,81.5118866,84.30673218,93.19843292,99.03987885,103.0671234,105.7713776,90.1816864,98.35523987,92.87882996,98.08486938,99.10463715,100.9227676,101.0917511,102.2490311,102.7789688,103.9397888,104.638031,106.2796326,108.7340317,110.0586319,109.3094101,107.2485428,105.807991,104.8256531,102.1503601,102.1465302,100.4250565,99.64193726,99.96917725,99.43492126,98.83746338,99.72345734,99.50090027,103.1109467,104.3330688,105.612648,106.594368,105.259407,104.9311981,104.8710327,117.9887314,108.853241,108.6057892,109.3926926,107.9584808,
Iraq,IRQ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,70.93583679,73.12445831,74.95327759,76.67865753,78.15898895,86.14862061,89.61003113,90.13012695,104.6443787,108.3023376,106.6450424,105.1479797,102.0084991,102.4260788,102.0009689,101.8736267,103.1578903,103.5614395,102.3687668,,108.3191528,90.34529114,89.5297699,,,84.6288681,,,97.85262299,96.64962769,,,105.8898392,104.374321,,,108.1339569,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.12566376,98.9359436,98.81281281,98.98258209,99.80722046,99.67928314,99.80750275,98.54560852,98.03820038,98.41175079,99.09461975,99.01815796,99.43955994,100.2418823,99.31040192,97.64257813,97.65408325,99.93631744,101.1338806,101.4144363,101.170639,100.1350937,98.84156036,97.38709259,97.90337372,98.06362915,98.55238342,99.58429718,101.0990829,102.9927902,102.887291,99.5475769,98.28539276,96.66490173,96.86299896,97.30982971,98.13413239,99.24107361,99.87624359,99.30478668,98.81152344,98.22515106,98.1321106,98.18360901,98.62542725,99.53414154,,
Israel,ISR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,103.1855164,102.9685211,103.0852509,103.3292313,103.4092484,103.1487503,101.8780518,102.2882004,100.6961136,99.56848907,99.77523804,99.61190796,99.30175781,99.11074829,97.87966919,98.05635834,97.13298035,95.37155914,98.20781708,100.8714981,101.3797989,101.1952591,102.8280869,103.373497,,,104.7624207,105.9737015,106.0059433,105.8858337,105.4252625,105.0780563,103.5452118,102.6054993,103.1334305,102.5073624,102.8881073,104.2507324,105.0045395,105.6140823,104.4626007,104.0308533,104.4858704,103.6290512,103.8196564,
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.4055405,108.1910629,108.1530304,107.7882309,107.3413162,106.1663437,104.6433029,103.4294662,102.3404999,102.153801,101.764389,101.5079269,100.938858,100.7000122,100.6156769,99.65615082,98.73777008,98.47396851,98.11312866,98.23312378,98.34442902,99.26260376,99.96665955,98.38639069,97.99804688,99.04566956,99.76483917,100.8664017,103.6248169,102.7006836,102.0697021,101.3815002,101.0521698,100.8615036,101.3008575,102.3330231,103.3493271,103.4088821,102.4880066,101.9247284,101.5018311,100.7361984,101.8518677,101.5954132,101.1793976,100.3555527,,
Jamaica,JAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.4912109,109.381218,105.0400391,107.8116837,100.826088,100.622612,101.0995026,102.7034378,104.6584396,103.6941528,103.3537216,104.8087311,104.667717,103.6908569,102.7290573,102.078743,104.5303574,102.5770416,103.8545532,102.695343,101.3874664,,98.06376648,,,,,,94.40519714,95.96071625,95.89388275,96.16407776,94.70770264,96.28588104,,,,,,,,,,,,,,
Jordan,JOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.47648621,100.0529099,103.9914703,107.851181,109.4152222,109.6955338,108.5824127,106.1890869,104.8922119,103.7541733,100.3526993,99.28164673,97.03735352,97.24134827,98.13987732,101.2452927,100.8583298,102.8843231,99.85649872,97.72862244,96.89038086,98.12905884,97.47576141,95.84007263,94.92648315,95.48452759,,93.80802917,94.43042755,95.43952942,,98.33870697,99.50498199,99.50254059,,,,,,,,,,,,,,
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,99.31645203,98.85115814,98.32118225,96.69844818,97.77554321,98.72749329,99.16764832,98.73497772,98.96955872,100.3581924,99.54295349,98.57537079,98.24552917,98.44864655,99.36284637,100.6575775,101.1377182,100.7866821,100.4142532,100.0195999,99.29792023,98.9510498,98.84191132,99.51509857,99.82810211,99.47654724,98.55098724,,,,,,,,,,,,,,,,100.2408905,99.53852844,98.79994202,98.23516083,,
Kazakhstan,KAZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,111.990921,,,,,117.175972,,,113.8606186,114.7573929,118.176651,121.8123398,123.4506683,121.906311,100.4651184,100.4460983,98.20449066,95.64099121,95.09082031,95.75196838,98.68475342,100.337059,101.3675537,102.2004013,101.4321671,100.5487671,101.9912796,106.3882904,107.6557465,108.0307007,108.9293213,109.4430923,110.8696594,111.524147,110.702652,109.0156708,107.9124069,104.8600464
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,62.82236862,64.68411255,68.68231964,71.79808807,106.3346634,109.2861099,105.0177917,104.0618896,99.70249939,119.3323212,119.8646088,116.0517197,117.4551926,116.4974976,111.7600403,106.5900879,106.032402,105.3246613,103.3464737,103.9414825,100.5235367,98.3733902,97.00697327,96.26950073,92.89389038,90.79441071,,,91.96595001,90.54869843,94.88266754,96.12402344,89.90268707,103.7930984,102.4669037,101.4484482,98.47360229,104.6924896,104.6550827,106.3446503,,,111.9622116,,108.1070938,105.9203873,105.3069916,,
Kyrgyz Republic,KGZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,118.2028503,,,,,125.1950531,,,112.1982269,111.0068817,111.2801819,111.4140091,111.3036728,112.1584091,111.6736069,101.5387497,100.478302,98.07917023,96.73061371,96.33984375,96.2315979,96.06996155,96.82839966,98.09880066,98.86753082,100.1301422,98.76300812,99.01635742,98.84005737,99.3758316,99.68028259,104.1704865,107.1604996,108.4912491,107.8768082,106.3969193,107.8572617,
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,27.70878029,39.07481003,38.11573029,,,,,,,,115.4586716,134.0057831,140.962616,136.4615173,128.9657898,129.2549438,130.1608429,124.0967712,116.4822388,99.57804871,90.36901093,,,85.04586029,86.20124817,,93.22828674,96.45345306,101.3115463,106.8860168,115.888031,129.4814148,131.515274,131.9684448,130.9298706,128.8639832,127.8797836,123.7870865,123.3115005,123.8653717,122.1710587,121.8172684,123.4763489,116.8334808,117.1042175,110.2145233,107.8349228,
Kiribati,KIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.2482605,128.256485,105.5616531,,137.9175873,119.9437408,129.9420471,129.9373474,129.0549774,131.5083466,134.7598419,140.054657,136.70784,129.6962433,127.526329,121.5334091,115.873291,114.3640823,117.1547775,117.1938477,120.4735413,120.4964294,119.3213425,119.6240387,118.2886124,117.6322403,117.8353806,116.1100464,108.4797134,109.6259537,118.0368576,110.6222534,116.1361465,111.8827515,111.9725189,108.4029617,106.0121002,110.666481,110.805809,,,,,113.120018,104.4634094,105.0143127,99.98203278,
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,105.0056076,106.4874573,106.3393631,105.269577,104.4202499,104.8860016,103.4006805,103.4573593,104.7286682,105.0584335,105.4516296,105.0906525,104.6497803,103.2264709,101.9254608,100.9738922,101.6908569,102.2013779,103.5965805,105.3346786,105.239357,104.8274994,103.8540573,103.6769638,103.2986526,102.8902893,101.8232117,102.7419815,102.5347214,100.5925369,99.21160889,98.89646912,99.88745117,100.2289963,101.0737686,101.6896515,102.8523331,102.8052979,101.9408417,101.6998978,101.444191,99.66914368,97.02127838,97.04418945,97.58805847,96.99228668,,
Kuwait,KWT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,88.64485168,89.03994751,90.68771362,91.46872711,93.47280121,95.77565765,101.65168,104.088913,101.3585434,100.8092422,99.3822937,100.4895477,102.5682373,105.3081131,107.0155716,105.3203583,101.3241577,97.26896667,92.95043182,91.01035309,59.70328903,57.74695969,67.84964752,80.5219574,90.69577789,104.8871613,108.6364212,106.8177872,101.5949326,98.30227661,95.80130005,98.8441391,100.891983,102.1208572,104.4934692,102.0042496,104.3984604,101.5549088,101.5992432,102.2670364,105.406311,104.8309326,103.6713562,103.386673,102.3235168,100.6279907,97.28807068,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.1132507,105.7915268,105.8793335,107.1954269,107.706398,107.5199585,107.2808075,109.8270111,111.6990738,115.5329208,116.0949326,115.9065475,116.5015869,115.0180817,116.6789398,115.5068436,124.0905075,113.7745667,115.1519394,113.106308,116.0625687,112.8170471,113.8197937,114.3419418,115.1707687,123.4589386,123.9210968,117.5515518,124.5520782,123.6244888,119.223381,120.4366226,120.0655289,118.4125366,116.6588516,116.2690277,115.2863998,114.911087,115.2063904,115.1820984,114.0266113,115.3677521,115.3013535,110.306282,109.3975067,108.5729904,108.3536224,107.8810196,
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,58.13085938,61.62855148,61.45922852,,,66.0501709,99.22972107,98.94486237,102.6968994,102.6110382,103.5404892,101.2714386,98.78366852,97.38562775,97.18837738,100.7199707,,102.4131165,,98.13336945,97.87748718,95.67527771,101.5896072,104.852623,105.6810684,109.0776825,109.7174377,111.156868,108.8155289,106.6708984,104.3264389,105.8793411,108.1144485,109.8418579,112.1816483,114.4142685,116.252243,119.0541077,121.5249176,123.7253723,122.5877991,121.2910995,120.6003571,118.8685837,114.8223267,110.4873886,106.9970398,
Lebanon,LBN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,135.9394226,,,134.1449127,,,,113.9505234,,116.8918915,121.8012314,120.884903,116.4741669,,101.0105972,,123.9724884,,109.8075638,,,111.6432419,111.5642929,115.5400009,116.6585693,117.6386719,122.5482864,128.3270569,134.1468048,130.9863892,127.8290024,120.1540909,112.4033279,107.4880066,103.3651428,100.64534,101.9724884,102.5616837,103.9988022,104.6965179,103.750351,99.16056061,97.30387115,94.31360626,92.55970001,89.08834076,93.36736298,
Liberia,LBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,36.46957016,37.70291901,38.82080841,,,40.83205032,38.26858139,,46.35387039,46.45542145,49.05319977,,,,39.47357941,,,,,,,,,,,,,,76.44212341,95.43028259,112.9868698,,,,,,92.76722717,,93.50052643,99.89585114,,102.6411514,,,95.86035156,94.08946991,93.83496094,,
Libya,LBY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.2102814,111.3780136,117.1636276,118.2333832,118.7732925,119.1144104,115.6959305,110.398941,115.4219208,113.0289078,111.5000076,,113.0615005,,,108.8178177,,,,,,,,,,,,,107.7124634,,103.6259613,103.2809601,103.3286209,105.6216583,102.3081207,109.3091125,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,94.62106323,101.7322083,109.0458069,114.1537476,117.3314972,120.6034393,124.1671677,124.6232224,126.0362396,122.9613571,119.2259674,127.0472794,130.1793365,131.4083405,134.4020844,132.1135254,134.6774445,137.2876434,140.6130676,141.5976105,140.1826324,137.610733,136.457016,133.1276245,126.4140015,128.5714264,129.6972351,128.8936157,104.2930527,103.4740372,104.6318665,103.5263901,103.3434296,101.8775101,102.8131485,107.290741,100.7224503,,,,,,,,,,,
Latin America & Caribbean,LCN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.0445328,106.8287277,106.8907166,107.9969711,108.3951721,108.0451889,107.663269,109.8946915,111.4130707,114.70327,115.0125809,114.8976669,115.2680206,113.8171692,115.0590591,114.0518799,121.4538879,112.5410004,113.7437134,111.9770737,114.5270691,111.9091415,112.7652893,113.2930374,114.0769501,121.2443466,121.6331024,115.0016785,122.6362381,122.0721512,118.3578186,119.4458313,119.1783066,117.549408,116.2369232,115.8212204,115.0837402,114.8120193,115.0700912,114.9041977,113.6937332,114.6504211,114.433403,109.8373489,108.9634323,108.212677,107.9817886,107.5709229,
Least developed countries: UN classification,LDC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,50.79161835,50.26263046,52.9197197,55.88877106,56.56600952,59.28805161,61.77846146,63.36903,65.14460754,66.67539978,68.43260956,69.74830627,69.69680786,69.99140167,69.34291077,67.46605682,67.36215973,66.36608887,68.55874634,68.01271057,66.91636658,68.66635895,68.55729675,68.95439148,69.92247009,71.80515289,72.56226349,75.66950226,76.37561798,76.2098999,78.39244843,80.69608307,85.37187958,88.61226654,91.02828217,93.20588684,95.51515198,97.09905243,99.34237671,100.0162506,100.4152832,101.116188,101.857399,102.1040421,102.4559402,101.7462311,101.865387,102.1137466,
Low income,LIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,48.12868118,48.21828842,48.45833969,49.70557022,51.02307892,53.48321152,56.44733047,59.42036057,61.46234894,63.15531921,66.07189178,69.16649628,68.38809967,68.58328247,68.47792816,67.16723633,66.98631287,65.29792786,65.314888,64.55963135,63.11241913,64.94625854,63.86555099,64.09111023,65.19284821,67.91596985,68.5901413,72.7594223,73.55413818,73.15444183,75.6059494,78.54099274,84.08603668,87.65721893,90.37368011,92.84240723,95.44802856,97.64605713,100.4820404,101.106781,101.1663437,101.4870911,102.2087936,101.3934021,101.5622482,100.3514633,100.2636032,100.4073868,
Liechtenstein,LIE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1243973,109.1522217,,107.5119629,107.1121674,105.5256729,105.6987076,105.4591827,104.9505005,103.8280029,,102.6609879,105.6654205,105.4910202,,
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.3150024,103.1365967,93.40711975,90.80046844,85.54866028,82.5877533,81.90396118,86.77519226,110.1008911,114.0359573,119.1805725,122.2068329,122.1279526,121.2840576,120.9647293,121.6905594,123.2071686,107.5487366,108.9793396,110.0310974,109.8317566,109.8790817,107.8871994,107.0861282,106.6406174,109.4234772,105.0286865,,106.9557724,,,107.7698669,106.0288086,102.779808,97.67608643,99.62783813,98.9783783,98.39215851,97.42032623,95.0826416,99.70641327,99.73306274,100.0735626,100.6163406,101.2433395,101.6765213,101.8972702,101.8556137,
Lower middle income,LMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,76.09824371,76.20079803,77.4905014,79.69904327,79.71504211,80.88066864,81.42781067,83.60069275,83.67785645,85.05187988,86.71482849,88.33106232,90.08376312,91.41287994,92.14713287,91.5141983,91.51258087,90.4059906,91.33306122,92.26957703,91.83618164,91.81568909,91.90679932,93.08048248,94.02140808,93.36965179,93.06265259,93.2512207,93.30838776,94.09388733,95.33966827,95.47689819,96.01006317,99.78658295,101.0749283,102.2520218,102.7752991,103.8029175,103.5466614,103.5566483,104.0351334,104.1590576,105.2277222,105.3362885,103.9290237,103.6559525,106.4460068,106.2410736,
Low & middle income,LMY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.40509796,86.43898773,87.58036041,90.89840698,92.28501129,94.00807953,94.82129669,94.99524689,93.68528748,94.4868927,95.76725006,96.94966125,97.47102356,97.72818756,98.23069,98.61135101,100.1244812,98.95739746,99.50711823,99.59072113,99.08148956,98.2910614,97.57267761,97.4539032,97.38598633,97.56774139,96.79934692,96.36927795,97.07128906,97.2849884,98.09928894,98.91133118,100.6169815,103.4613876,102.9957733,102.5286484,103.1052017,104.3483505,104.9397888,104.9623337,104.6969986,104.6190872,105.1134796,104.6496124,103.0771103,102.7075119,104.2504272,104.3010864,
Lesotho,LSO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,88.8661499,85.00782776,85.48195648,88.69851685,100.7178421,100.157959,97.83747864,97.00260925,95.38285065,95.67520142,96.92868805,99.55764008,103.5705414,104.6792831,104.5575485,107.7378387,107.5370407,109.7327271,112.0310669,110.838623,109.4870834,110.7406235,109.606102,105.7461624,108.5054398,111.1620483,109.3095932,106.9022293,106.3918304,104.4134216,116.815033,117.6240311,118.0550308,120.4270935,118.9546127,117.0929108,117.5535507,111.1024017,110.34272,109.4324112,110.4270096,110.6283722,110.4002228,107.2790375,106.3239975,104.7494507,103.9001923,104.8167801,
Late-demographic dividend,LTE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.9366379,105.5525284,106.0361786,110.6810074,113.0986633,114.9254227,115.2371597,112.7828293,109.6409683,109.7041168,110.7347107,111.7524872,111.699913,111.4210968,112.2722473,115.0774307,120.3425598,120.1318436,121.3354797,120.2696075,120.0484009,116.7514801,115.0454178,113.2504807,111.6698608,112.2317581,110.1124496,106.9977798,109.0708237,109.0363235,109.4512405,111.217247,114.0086365,116.4116898,110.9456711,106.7066803,106.7378006,108.2330399,109.7629318,109.5437775,107.9936218,107.5043488,107.1735992,104.8359909,102.0633774,102.0363693,103.2505493,103.8942337,
Lithuania,LTU,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,79.46170807,,,,,81.52011108,,,90.33640289,89.67617798,91.98181152,91.44069672,94.40299988,96.05040741,98.89485931,100.1553879,101.0277328,100.0900574,100.4711075,103.1442337,103.1488037,103.1041489,102.963089,103.9702911,102.8445587,102.0287476,101.1044464,99.49926758,99.9498291,100.4215012,101.2518387,101.8544083,101.7545776,101.5755692,102.0892563,102.8917999,,
Luxembourg,LUX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,116.2578812,110.8151474,110.1585693,107.7726517,110.0335007,95.50547028,95.46205902,95.03421021,94.65615845,93.57460785,89.68125916,89.19309998,89.76502228,88.71407318,87.76854706,,89.37769318,88.92803955,94.04546356,,,90.76667023,,,102.0958481,95.50376129,95.50662231,95.11338806,94.75021362,99.79086304,100.141922,100.1294327,100.3160172,99.41078949,100.1533966,100.8089828,101.4662476,101.5314484,100.6156082,,97.61422729,96.55314636,97.04721069,96.53830719,97.11412048,98.6271286,100.7897873,,
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,102.2559433,99.38503265,97.43060303,97.02522278,98.4692688,100.3930283,118.6229401,119.2346573,118.1561432,93.89601898,96.03822327,95.97841644,88.70420074,84.69664001,84.62648773,89.53881836,94.51178741,96.51264954,96.92050934,101.6997833,103.4118271,104.0202713,105.0161514,105.4905777,104.8439789,104.2619934,104.2133636,103.5485992,102.9180984,102.9586029,102.2856522,101.0487137,100.388031,99.82060242,99.39331818,99.19854736,99.36784363,
"Macao SAR, China",MAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,57.55110931,57.61354065,60.97367859,58.86209106,64.14231873,74.88996124,98.12879944,96.00817108,106.3141174,,,,,,,,,,126.3989487,113.5650482,105.1662979,103.7333298,104.1543884,,,,,,102.5274887,103.9319229,102.4891129,102.813179,101.0583878,100.7912216,99.81318665,98.36897278,99.86959839,99.46819305,96.61802673,95.75408936,96.10877991,96.66210938,97.99004364,100.8914413,103.3847733,105.8413696,105.6193085,
St. Martin (French part),MAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,48.58602905,49.77687836,50.46343994,51.96817017,54.18579865,58.81763077,62.91090012,67.05354309,71.29450989,75.3483429,79.24050903,83.58174133,87.34945679,87.1399765,78.80895233,77.32380676,74.19608307,70.96446228,67.21793365,67.26950836,63.77642059,64.84944153,67.51524353,70.46472931,73.52323151,76.20004272,78.38871002,81.66123962,87.13137054,92.47805023,96.99172211,102.103981,104.7633972,105.2730713,105.8041306,105.7766266,107.6839828,107.3157501,107.0907516,109.5618591,110.5101929,110.4414673,110.010437,109.6756668,109.2968216,110.2583466,112.2936172,
Monaco,MCO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
